RECORD_ID,STUDENT_ID,ENROLLMENT_DATE,ACADEMIC_STANDING,CURRENT_GPA,CREDIT_HOURS_ATTEMPTED,CREDIT_HOURS_EARNED,MAJOR_CODE,ADVISOR_ID,FINANCIAL_AID_AMOUNT,LAST_LOGIN_DATE,TOTAL_COURSE_VIEWS,ASSIGNMENT_SUBMISSIONS,DISCUSSION_POSTS,AVG_ASSIGNMENT_SCORE,COURSE_COMPLETION_RATE,PLAGIARISM_INCIDENTS,WRITING_QUALITY_SCORE,ENGAGEMENT_SCORE,AT_RISK_FLAG,INTERVENTION_COUNT,LAST_UPDATED
RET_000597,STU_202400597,2024-08-10 0:00:00,Academic Probation,3.51,13,11,SOCI,ADV_1003,5821.76,2025-07-30 14:28:37,399,20,17,46,0.79,4,75.1,58.9,TRUE,6,2025-07-31 20:21:37
RET_000598,STU_202400598,2024-08-12 0:00:00,Honor Roll,3.6,19,15,SOCI,ADV_1003,0,2025-07-28 14:28:37,87,8,20,67.9,0.57,0,58.7,62.4,FALSE,0,2025-08-01 6:17:37
RET_000599,STU_202400599,2024-08-03 0:00:00,Conditional Standing,2.85,12,8,COMM,ADV_1018,0,2025-07-29 14:28:37,354,16,32,68.5,0.49,0,48.8,96.4,FALSE,2,2025-08-01 2:21:37
RET_000600,STU_202400600,2024-08-15 0:00:00,Academic Suspension,3.9,15,12,BIOL,ADV_1004,14178.67,2025-07-30 14:28:37,233,19,30,95.9,0.96,0,84.3,77.3,FALSE,3,2025-08-01 5:25:37
RET_000601,STU_202400601,2024-08-15 0:00:00,Excellent Standing,2.72,13,10,ENGR,ADV_1106,4380,2025-07-26 14:28:37,138,11,17,97.8,0.71,0,35.1,35.9,FALSE,1,2025-07-31 17:12:37
RET_000602,STU_202400602,2024-08-04 0:00:00,Honor Roll,3.3,16,12,PHYS,ADV_1026,9117.98,2025-08-01 14:28:37,313,12,34,64.8,0.95,0,39.6,30.9,FALSE,3,2025-07-31 17:54:37
RET_000603,STU_202400603,2024-08-14 0:00:00,Good Standing,1.51,16,12,JOUR,ADV_1135,0,2025-07-30 14:28:37,375,11,26,89.1,0.91,7,91.4,37.2,TRUE,2,2025-07-31 20:16:37
RET_000604,STU_202400604,2024-08-03 0:00:00,Honor Roll,3.26,19,18,ACCT,ADV_1027,0,2025-07-29 14:28:37,293,13,15,62.5,0.68,0,87.1,59.9,FALSE,0,2025-08-01 6:38:37
RET_000605,STU_202400605,2024-08-13 0:00:00,Distinguished Standing,2.66,17,13,MUSC,ADV_1115,7880.87,2025-07-28 14:28:37,138,8,4,91.6,0.79,5,81.1,35,TRUE,5,2025-08-01 9:02:37
RET_000606,STU_202400606,2024-08-13 0:00:00,Honor Roll,3.54,19,15,ENGL,ADV_1090,12847.98,2025-07-27 14:28:37,148,19,13,54.9,0.63,0,64.8,81.1,TRUE,8,2025-08-01 11:09:37
RET_000607,STU_202400607,2024-08-03 0:00:00,Warning Status,2.69,18,16,THEA,ADV_1057,3800.79,2025-07-27 14:28:37,75,18,16,77.3,0.95,0,67,40.8,TRUE,7,2025-07-31 14:08:37
RET_000608,STU_202400608,2024-08-15 0:00:00,Warning Status,3.7,17,13,FINC,ADV_1073,28344.41,2025-07-26 14:28:37,104,20,31,87.7,0.88,0,81.8,57.2,TRUE,7,2025-08-01 5:15:37
RET_000609,STU_202400609,2024-08-07 0:00:00,Probationary Status,3.88,18,14,ANTH,ADV_1065,0,2025-07-27 14:28:37,52,22,2,96.3,0.91,6,68.6,67,FALSE,0,2025-07-31 15:37:37
RET_000610,STU_202400610,2024-08-01 0:00:00,Satisfactory Progress,3.08,14,12,MUSC,ADV_1050,10122.02,2025-07-25 14:28:37,86,19,4,84.3,0.7,0,67.7,18.4,FALSE,2,2025-08-01 13:00:37
RET_000611,STU_202400611,2024-08-03 0:00:00,Academic Warning,2.58,15,14,JOUR,ADV_1009,13703.18,2025-07-21 14:28:37,39,14,5,75.7,0.63,0,76.1,17.4,FALSE,1,2025-07-31 20:02:37
RET_000612,STU_202400612,2024-08-12 0:00:00,Satisfactory Progress,2.29,16,15,GEOG,ADV_1007,10715.77,2025-07-29 14:28:37,342,16,27,88.7,0.63,0,73.8,94.6,FALSE,2,2025-08-01 6:46:37
RET_000613,STU_202400613,2024-08-15 0:00:00,Excellent Standing,2.79,20,16,ENGR,ADV_1024,3150.89,2025-07-20 14:28:37,46,9,11,79.7,0.54,1,90.9,54.7,FALSE,1,2025-07-31 13:59:37
RET_000614,STU_202400614,2024-08-06 0:00:00,Satisfactory Progress,3.82,18,13,HIST,ADV_1015,0,2025-07-26 14:28:37,52,17,18,45.3,0.88,2,75.3,33.6,TRUE,2,2025-08-01 7:22:37
RET_000615,STU_202400615,2024-08-13 0:00:00,Academic Suspension,2.89,14,11,FINC,ADV_1056,0,2025-07-29 14:28:37,232,10,16,90.8,0.71,0,89.4,15.5,FALSE,1,2025-07-31 16:31:37
RET_000616,STU_202400616,2024-08-15 0:00:00,Academic Suspension,2.72,12,9,NURS,ADV_1032,21176.96,2025-07-25 14:28:37,133,16,22,92.8,0.8,0,44.8,85.7,FALSE,2,2025-08-01 14:27:37
RET_000617,STU_202400617,2024-08-07 0:00:00,Excellent Standing,3.05,19,14,MUSC,ADV_1031,16703.04,2025-07-29 14:28:37,347,9,19,54.7,0.32,0,90.9,51,FALSE,2,2025-07-31 20:47:37
RET_000618,STU_202400618,2024-08-13 0:00:00,Excellent Standing,1.93,20,17,MUSC,ADV_1023,30152.3,2025-08-01 14:28:37,349,14,22,96.1,0.53,0,67.5,47.4,TRUE,7,2025-07-31 16:42:37
RET_000619,STU_202400619,2024-08-11 0:00:00,Conditional Standing,2.51,17,15,ENGL,ADV_1034,30011.17,2025-07-29 14:28:37,318,10,19,53.7,0.99,0,39.1,88.5,TRUE,6,2025-08-01 10:57:37
RET_000620,STU_202400620,2024-08-14 0:00:00,Satisfactory Progress,1.02,16,12,HIST,ADV_1097,10557.31,2025-07-29 14:28:37,347,8,8,92,0.96,3,92.2,20.2,TRUE,8,2025-07-31 21:36:37
RET_000621,STU_202400621,2024-08-12 0:00:00,Academic Suspension,2.97,12,9,PSYC,ADV_1145,20499.25,2025-07-26 14:28:37,53,21,13,65.4,0.61,0,81.2,19.6,TRUE,3,2025-08-01 2:30:37
RET_000622,STU_202400622,2024-08-13 0:00:00,Dean's List,2.83,14,10,SOCI,ADV_1048,0,2025-07-29 14:28:37,347,17,7,50,0.42,4,41.8,84.2,FALSE,0,2025-08-01 9:19:37
RET_000623,STU_202400623,2024-08-04 0:00:00,Distinguished Standing,3.87,16,13,CHEM,ADV_1029,26591.06,2025-07-08 14:28:37,12,9,7,95.3,0.82,0,42.3,78.4,TRUE,4,2025-08-01 11:23:37
RET_000624,STU_202400624,2024-08-05 0:00:00,Dean's List,2.26,13,10,EDUC,ADV_1048,0,2025-07-27 14:28:37,103,10,5,87.8,0.55,6,65.6,56.8,TRUE,8,2025-08-01 2:42:37
RET_000625,STU_202400625,2024-08-03 0:00:00,Warning Status,2.97,17,13,ACCT,ADV_1065,9655.61,2025-07-31 14:28:37,391,8,0,65.3,0.59,0,71.9,21.2,TRUE,8,2025-07-31 21:00:37
RET_000626,STU_202400626,2024-08-13 0:00:00,Conditional Standing,3.81,17,14,BIOL,ADV_1076,21799.13,2025-07-21 14:28:37,27,12,4,68.2,0.89,3,56.2,70.5,FALSE,0,2025-08-01 11:30:37
RET_000627,STU_202400627,2024-08-12 0:00:00,Dean's List,2.55,16,12,ECON,ADV_1120,0,2025-07-31 14:28:37,316,22,30,45.8,0.97,0,46.4,82.6,FALSE,3,2025-07-31 21:11:37
RET_000628,STU_202400628,2024-08-02 0:00:00,Conditional Standing,2.64,18,13,EDUC,ADV_1020,0,2025-07-27 14:28:37,55,9,11,75.2,0.39,7,83.3,42.8,FALSE,1,2025-08-01 4:18:37
RET_000629,STU_202400629,2024-08-07 0:00:00,Good Standing,3.84,15,13,SOCI,ADV_1117,3183.33,2025-07-25 14:28:37,147,6,13,91.3,0.76,1,44.7,95.5,FALSE,1,2025-08-01 8:05:37
RET_000630,STU_202400630,2024-08-14 0:00:00,Academic Suspension,2.04,20,15,BUSN,ADV_1071,20707.03,2025-07-26 14:28:37,70,10,11,95.1,0.98,0,66.3,85.9,FALSE,0,2025-07-31 17:11:37
RET_000631,STU_202400631,2024-08-01 0:00:00,Distinguished Standing,2.2,16,12,COMM,ADV_1110,0,2025-07-30 14:28:37,243,8,1,71.6,0.51,0,46.7,19,TRUE,7,2025-07-31 14:31:37
RET_000632,STU_202400632,2024-08-14 0:00:00,Satisfactory Progress,1.06,20,16,PSYC,ADV_1083,14378.14,2025-07-28 14:28:37,129,8,1,62.7,0.92,5,36.8,20.5,FALSE,0,2025-08-01 9:01:37
RET_000633,STU_202400633,2024-08-08 0:00:00,Distinguished Standing,3.59,19,18,ACCT,ADV_1066,14494.6,2025-07-30 14:28:37,383,8,34,65.2,0.72,6,41.2,58.8,FALSE,2,2025-07-31 21:37:37
RET_000634,STU_202400634,2024-08-04 0:00:00,Conditional Standing,3.22,18,15,PSYC,ADV_1042,0,2025-07-30 14:28:37,175,11,14,49.9,0.99,0,83.7,65.8,FALSE,0,2025-08-01 0:12:37
RET_000635,STU_202400635,2024-08-04 0:00:00,Conditional Standing,3.61,19,16,PHYS,ADV_1019,3283.67,2025-07-25 14:28:37,109,21,34,68.6,0.9,0,46.4,38.2,FALSE,0,2025-08-01 5:34:37
RET_000636,STU_202400636,2024-08-14 0:00:00,Probationary Status,3.66,14,13,HIST,ADV_1071,0,2025-08-01 14:28:37,229,15,16,51.9,0.76,0,81.4,39.3,FALSE,3,2025-07-31 16:47:37
RET_000637,STU_202400637,2024-08-15 0:00:00,Probationary Status,2.61,17,14,ARTS,ADV_1016,14240.51,2025-07-31 14:28:37,272,19,12,51.7,0.66,1,85.1,65.3,FALSE,0,2025-07-31 16:57:37
RET_000638,STU_202400638,2024-08-08 0:00:00,Academic Warning,2.7,18,17,FINC,ADV_1098,5115.1,2025-07-30 14:28:37,207,12,6,83.4,0.5,7,81.3,86.2,TRUE,4,2025-08-01 13:21:37
RET_000639,STU_202400639,2024-08-06 0:00:00,Satisfactory Progress,2.86,13,9,ANTH,ADV_1100,8612.08,2025-07-29 14:28:37,207,9,19,62.6,0.98,0,73.6,41.7,TRUE,4,2025-07-31 23:16:37
RET_000640,STU_202400640,2024-08-05 0:00:00,Good Standing,3.89,17,13,MUSC,ADV_1086,20385.75,2025-07-28 14:28:37,147,11,27,65.1,0.4,0,37.5,52.6,TRUE,3,2025-07-31 18:18:37
RET_000641,STU_202400641,2024-08-14 0:00:00,Academic Warning,2.91,17,15,JOUR,ADV_1016,16309.16,2025-08-01 14:28:37,341,18,3,87.5,0.99,0,35.2,79.2,TRUE,4,2025-07-31 17:29:37
RET_000642,STU_202400642,2024-08-13 0:00:00,Excellent Standing,3.21,16,14,COMP,ADV_1067,0,2025-08-01 14:28:37,363,9,25,62.3,0.7,0,94.3,86.6,TRUE,4,2025-07-31 17:27:37
RET_000643,STU_202400643,2024-08-14 0:00:00,Warning Status,2.83,18,14,FINC,ADV_1068,15372.46,2025-07-27 14:28:37,74,22,28,98.1,0.62,6,80,58.3,FALSE,0,2025-07-31 15:55:37
RET_000644,STU_202400644,2024-08-04 0:00:00,Academic Suspension,3.89,19,17,ARTS,ADV_1046,17030.19,2025-07-25 14:28:37,65,17,32,94.4,0.54,0,53.9,87.4,TRUE,2,2025-08-01 0:38:37
RET_000645,STU_202400645,2024-08-04 0:00:00,Academic Probation,3.22,17,15,SOCI,ADV_1113,17511.43,2025-07-16 14:28:37,26,20,35,69.4,0.37,0,43,93.8,FALSE,3,2025-08-01 3:32:37
RET_000646,STU_202400646,2024-08-01 0:00:00,Satisfactory Progress,3.51,20,19,EDUC,ADV_1018,13001.61,2025-07-08 14:28:37,21,11,27,79.4,0.98,0,66.2,68.3,FALSE,2,2025-07-31 14:36:37
RET_000647,STU_202400647,2024-08-11 0:00:00,Academic Probation,3.85,18,13,NURS,ADV_1126,17847.34,2025-07-29 14:28:37,399,21,7,51.4,0.8,6,64.7,67,FALSE,0,2025-08-01 10:14:37
RET_000648,STU_202400648,2024-08-04 0:00:00,Excellent Standing,1.47,12,8,ACCT,ADV_1052,5187.1,2025-07-27 14:28:37,89,14,35,97.7,0.36,5,42.2,19.2,FALSE,2,2025-07-31 23:59:37
RET_000649,STU_202400649,2024-08-07 0:00:00,Satisfactory Progress,3.16,15,13,CHEM,ADV_1101,26103.04,2025-07-08 14:28:37,16,21,32,55.4,0.89,8,54,45.6,FALSE,2,2025-08-01 0:20:37
RET_000650,STU_202400650,2024-08-06 0:00:00,Good Standing,3.38,13,9,ANTH,ADV_1046,0,2025-08-01 14:28:37,200,16,9,75.1,0.67,0,84.3,67.9,TRUE,6,2025-07-31 20:01:37
RET_000651,STU_202400651,2024-08-05 0:00:00,Distinguished Standing,3.99,18,13,BUSN,ADV_1126,27414.6,2025-07-27 14:28:37,119,18,33,53.9,0.41,0,86.5,37.4,TRUE,7,2025-08-01 1:45:37
RET_000652,STU_202400652,2024-08-14 0:00:00,Academic Warning,1.39,13,12,MGMT,ADV_1028,2782.28,2025-07-29 14:28:37,365,14,27,90.9,0.49,0,53,89.3,TRUE,4,2025-08-01 4:02:37
RET_000653,STU_202400653,2024-08-02 0:00:00,Conditional Standing,1.32,19,16,NURS,ADV_1037,5261.56,2025-07-12 14:28:37,23,16,26,92.8,0.63,2,83.9,51.6,FALSE,2,2025-08-01 8:16:37
RET_000654,STU_202400654,2024-08-13 0:00:00,Probationary Status,3.31,12,11,BUSN,ADV_1139,31848.77,2025-07-28 14:28:37,50,10,35,80.7,0.45,6,93.9,64.7,FALSE,3,2025-08-01 0:28:37
RET_000655,STU_202400655,2024-08-05 0:00:00,Academic Warning,3.79,20,18,COMP,ADV_1111,0,2025-07-31 14:28:37,165,10,9,70.7,0.41,6,53.5,47.4,FALSE,1,2025-08-01 11:11:37
RET_000656,STU_202400656,2024-08-06 0:00:00,Academic Probation,3.7,13,9,NURS,ADV_1056,4098.41,2025-07-17 14:28:37,30,16,26,65.9,0.44,0,36.4,19.8,FALSE,0,2025-08-01 12:47:37
RET_000657,STU_202400657,2024-08-11 0:00:00,Satisfactory Progress,3.1,14,10,ANTH,ADV_1028,3166.3,2025-07-31 14:28:37,207,9,25,51.6,0.82,8,40.6,93.3,TRUE,6,2025-08-01 12:29:37
RET_000658,STU_202400658,2024-08-09 0:00:00,Honor Roll,1.41,18,14,BUSN,ADV_1114,29501.48,2025-07-20 14:28:37,18,10,17,85.7,0.31,0,66.5,88.5,TRUE,2,2025-07-31 13:48:37
RET_000659,STU_202400659,2024-08-07 0:00:00,Academic Suspension,3.7,15,13,RELI,ADV_1067,19217,2025-07-28 14:28:37,117,16,30,57.4,0.61,0,41,75.3,TRUE,8,2025-07-31 16:06:37
RET_000660,STU_202400660,2024-08-11 0:00:00,Warning Status,2.91,19,16,ANTH,ADV_1027,32678.63,2025-07-25 14:28:37,69,11,17,95.8,0.33,0,93.5,78.3,FALSE,2,2025-08-01 9:36:37
RET_000661,STU_202400661,2024-08-14 0:00:00,Distinguished Standing,3.57,14,12,PHIL,ADV_1009,34592.81,2025-07-28 14:28:37,64,24,27,76.3,0.91,3,46,49.2,FALSE,3,2025-07-31 23:29:37
RET_000662,STU_202400662,2024-08-09 0:00:00,Conditional Standing,2.6,14,9,THEA,ADV_1019,10609.6,2025-07-25 14:28:37,147,10,33,50.5,1,0,83,25.8,FALSE,3,2025-07-31 21:24:37
RET_000663,STU_202400663,2024-08-06 0:00:00,Probationary Status,2.61,17,16,GEOG,ADV_1019,14466.9,2025-07-27 14:28:37,80,25,27,67.6,0.75,0,51.6,26.4,FALSE,1,2025-08-01 13:29:37
RET_000664,STU_202400664,2024-08-01 0:00:00,Academic Probation,3.73,17,16,JOUR,ADV_1147,17674.51,2025-07-16 14:28:37,22,17,32,62.6,0.77,7,89.8,16.6,FALSE,0,2025-08-01 3:08:37
RET_000665,STU_202400665,2024-08-02 0:00:00,Academic Suspension,3.55,19,18,MKTG,ADV_1065,15085.58,2025-07-27 14:28:37,60,7,31,58,0.65,0,77.8,81.3,TRUE,6,2025-07-31 17:55:37
RET_000666,STU_202400666,2024-08-15 0:00:00,Probationary Status,3.13,20,19,CHEM,ADV_1115,0,2025-07-28 14:28:37,63,16,24,77.5,0.91,7,52.8,76.9,FALSE,1,2025-07-31 17:26:37
RET_000667,STU_202400667,2024-08-05 0:00:00,Excellent Standing,3.27,20,16,THEA,ADV_1005,0,2025-08-01 14:28:37,304,15,6,75.8,0.38,0,52.9,55.8,FALSE,0,2025-08-01 13:27:37
RET_000668,STU_202400668,2024-08-03 0:00:00,Conditional Standing,2,20,15,MATH,ADV_1128,24779.53,2025-07-27 14:28:37,124,23,25,83.4,0.33,3,53.7,66.9,TRUE,8,2025-08-01 9:58:37
RET_000669,STU_202400669,2024-08-10 0:00:00,Academic Suspension,2.54,19,16,ARTS,ADV_1039,13397.36,2025-07-25 14:28:37,108,10,25,88.5,0.74,2,51.1,54.4,FALSE,2,2025-07-31 17:17:37
RET_000670,STU_202400670,2024-08-05 0:00:00,Probationary Status,3.59,18,15,ARTS,ADV_1001,32851.44,2025-08-01 14:28:37,205,14,1,78.7,0.53,0,39.1,46.9,FALSE,0,2025-07-31 15:20:37
RET_000671,STU_202400671,2024-08-01 0:00:00,Distinguished Standing,3.78,20,15,MGMT,ADV_1010,3604.4,2025-07-26 14:28:37,53,21,16,64.2,0.78,3,88.5,19,FALSE,3,2025-08-01 12:09:37
RET_000672,STU_202400672,2024-08-02 0:00:00,Satisfactory Progress,2.59,17,14,CHEM,ADV_1100,9817.04,2025-07-29 14:28:37,220,20,3,62.4,0.79,0,83.6,28.4,FALSE,1,2025-08-01 9:08:37
RET_000673,STU_202400673,2024-08-10 0:00:00,Excellent Standing,2.56,15,14,SOCI,ADV_1069,31237.39,2025-07-30 14:28:37,203,21,35,79.7,0.82,0,41.4,73,TRUE,4,2025-07-31 23:46:37
RET_000674,STU_202400674,2024-08-07 0:00:00,Good Standing,2.68,19,15,THEA,ADV_1039,6816.25,2025-07-30 14:28:37,366,21,5,62.9,0.73,0,91.4,64.9,FALSE,1,2025-08-01 8:21:37
RET_000675,STU_202400675,2024-08-06 0:00:00,Warning Status,3.97,18,14,PHIL,ADV_1085,0,2025-07-29 14:28:37,231,8,5,79.2,0.52,2,45.1,78.8,FALSE,1,2025-08-01 1:27:37
RET_000676,STU_202400676,2024-08-12 0:00:00,Academic Probation,1.82,16,11,NURS,ADV_1101,0,2025-07-30 14:28:37,343,11,16,90.8,0.64,0,69.1,36.9,FALSE,1,2025-07-31 19:09:37
RET_000677,STU_202400677,2024-08-13 0:00:00,Dean's List,3.4,20,18,BUSN,ADV_1148,28611.09,2025-07-25 14:28:37,96,8,20,45.9,0.43,3,63.2,48,FALSE,0,2025-08-01 6:52:37
RET_000678,STU_202400678,2024-08-06 0:00:00,Probationary Status,3.9,14,11,CHEM,ADV_1001,12611.65,2025-07-28 14:28:37,146,17,11,66.3,0.79,1,94.4,58.5,TRUE,2,2025-07-31 15:38:37
RET_000679,STU_202400679,2024-08-07 0:00:00,Probationary Status,2.19,19,16,PHIL,ADV_1132,19422.95,2025-07-31 14:28:37,332,21,16,52.8,0.54,0,66.4,59.3,FALSE,3,2025-08-01 10:39:37
RET_000680,STU_202400680,2024-08-10 0:00:00,Honor Roll,3.35,19,18,NURS,ADV_1126,15735.92,2025-07-30 14:28:37,385,9,18,77.8,0.98,0,82.7,20.6,TRUE,3,2025-08-01 7:40:37
RET_000681,STU_202400681,2024-08-09 0:00:00,Dean's List,2.29,19,15,THEA,ADV_1123,27120.54,2025-07-29 14:28:37,263,9,35,53.3,0.99,1,38.6,31.2,FALSE,1,2025-08-01 1:55:37
RET_000682,STU_202400682,2024-08-02 0:00:00,Distinguished Standing,3.75,18,16,ACCT,ADV_1112,0,2025-07-29 14:28:37,363,10,14,68.6,0.87,0,75,31.8,FALSE,0,2025-07-31 17:44:37
RET_000683,STU_202400683,2024-08-07 0:00:00,Academic Probation,2.82,15,14,GEOG,ADV_1104,17218.93,2025-07-28 14:28:37,81,15,30,89.8,0.59,0,66.7,34.3,FALSE,1,2025-08-01 11:57:37
RET_000684,STU_202400684,2024-08-15 0:00:00,Conditional Standing,2.9,20,16,CHEM,ADV_1018,18409.54,2025-07-29 14:28:37,255,14,25,78.6,0.92,0,59.3,92.8,TRUE,2,2025-08-01 8:30:37
RET_000685,STU_202400685,2024-08-10 0:00:00,Academic Probation,1.86,18,17,PSYC,ADV_1139,0,2025-07-16 14:28:37,50,20,16,68.1,0.56,0,89.6,94.2,TRUE,2,2025-08-01 13:16:37
RET_000686,STU_202400686,2024-08-04 0:00:00,Probationary Status,3.75,18,14,POLI,ADV_1058,27059.45,2025-07-17 14:28:37,25,14,4,96.3,0.39,0,49.9,41.1,TRUE,4,2025-08-01 11:16:37
RET_000687,STU_202400687,2024-08-05 0:00:00,Distinguished Standing,2.58,14,12,ARTS,ADV_1001,0,2025-07-02 14:28:37,20,18,8,50.2,0.94,2,50.3,74.3,TRUE,1,2025-08-01 1:49:37
RET_000688,STU_202400688,2024-08-01 0:00:00,Academic Probation,3.08,18,17,NURS,ADV_1099,17548.62,2025-07-02 14:28:37,35,14,6,88.2,0.72,0,35.1,29.2,TRUE,7,2025-08-01 3:06:37
RET_000689,STU_202400689,2024-08-12 0:00:00,Satisfactory Progress,3.39,15,11,POLI,ADV_1124,32620.06,2025-07-29 14:28:37,269,16,3,69.6,0.61,0,70.4,43.6,FALSE,3,2025-07-31 16:19:37
RET_000690,STU_202400690,2024-08-07 0:00:00,Academic Warning,2.84,18,15,ACCT,ADV_1032,13019.67,2025-07-31 14:28:37,394,6,35,69,0.76,7,46.1,94.8,TRUE,1,2025-07-31 21:39:37
RET_000691,STU_202400691,2024-08-01 0:00:00,Distinguished Standing,3.2,20,18,MGMT,ADV_1146,0,2025-07-09 14:28:37,50,7,22,48.5,0.8,0,42.2,24,FALSE,3,2025-08-01 2:17:37
RET_000692,STU_202400692,2024-08-09 0:00:00,Honor Roll,2.79,16,12,POLI,ADV_1138,27289.13,2025-08-01 14:28:37,332,24,27,82.7,0.96,0,42.9,60.2,FALSE,0,2025-07-31 15:27:37
RET_000693,STU_202400693,2024-08-15 0:00:00,Good Standing,3.04,20,18,ARTS,ADV_1092,15039.1,2025-07-18 14:28:37,47,12,34,82.3,0.51,0,94.9,21.6,TRUE,2,2025-07-31 18:47:37
RET_000694,STU_202400694,2024-08-13 0:00:00,Good Standing,2.13,18,13,HIST,ADV_1086,28000.6,2025-07-26 14:28:37,68,19,20,91.2,0.98,8,58.7,15.9,FALSE,1,2025-08-01 8:52:37
RET_000695,STU_202400695,2024-08-09 0:00:00,Academic Suspension,3.74,13,9,EDUC,ADV_1078,12976.44,2025-07-27 14:28:37,125,7,4,73.3,0.81,3,69.5,85.5,FALSE,0,2025-07-31 14:48:37
RET_000696,STU_202400696,2024-08-11 0:00:00,Good Standing,2.71,16,11,POLI,ADV_1103,8737.84,2025-07-29 14:28:37,400,14,11,46.6,0.95,0,78,89.6,TRUE,4,2025-07-31 22:38:37
RET_000697,STU_202400697,2024-08-12 0:00:00,Honor Roll,2.72,19,16,ANTH,ADV_1015,15869.29,2025-07-27 14:28:37,61,12,24,88.1,0.57,1,55.5,28.6,FALSE,2,2025-08-01 7:06:37
RET_000698,STU_202400698,2024-08-12 0:00:00,Academic Suspension,3.87,16,14,CHEM,ADV_1024,13939.09,2025-07-27 14:28:37,73,10,22,54.5,0.6,0,43.8,23.4,FALSE,1,2025-08-01 9:42:37
RET_000699,STU_202400699,2024-08-12 0:00:00,Academic Suspension,3.79,19,14,JOUR,ADV_1094,7094.17,2025-07-31 14:28:37,197,13,12,57.1,0.99,0,42.4,65,FALSE,0,2025-08-01 2:49:37
RET_000700,STU_202400700,2024-08-11 0:00:00,Conditional Standing,3.34,12,8,THEA,ADV_1137,31153.46,2025-07-27 14:28:37,107,14,16,46.1,0.72,0,93.6,15,FALSE,0,2025-08-01 2:36:37
RET_000701,STU_202400701,2024-08-04 0:00:00,Academic Warning,2.71,20,14,ENGL,ADV_1088,10964.14,2025-07-23 14:28:37,48,9,10,45.1,0.99,0,66.1,24.3,FALSE,2,2025-07-31 16:45:37
RET_000702,STU_202400702,2024-08-06 0:00:00,Dean's List,3.68,13,10,ARTS,ADV_1021,18937.54,2025-07-27 14:28:37,99,7,23,91,0.97,0,74.8,77.3,FALSE,1,2025-08-01 7:30:37
RET_000703,STU_202400703,2024-08-07 0:00:00,Excellent Standing,3.68,14,12,MGMT,ADV_1118,10128.83,2025-07-25 14:28:37,73,12,22,50.2,0.78,2,56.2,34.8,TRUE,5,2025-08-01 7:19:37
RET_000704,STU_202400704,2024-08-02 0:00:00,Conditional Standing,3.35,12,9,GEOG,ADV_1075,0,2025-07-27 14:28:37,123,13,11,72.1,0.87,8,49.6,57.6,FALSE,2,2025-08-01 9:19:37
RET_000705,STU_202400705,2024-08-11 0:00:00,Warning Status,3.99,14,9,ARTS,ADV_1052,12363.87,2025-08-01 14:28:37,389,23,7,88.2,0.52,0,51.4,70.6,FALSE,0,2025-07-31 17:44:37
RET_000706,STU_202400706,2024-08-15 0:00:00,Probationary Status,2.53,15,12,PHYS,ADV_1046,19943.07,2025-07-27 14:28:37,137,15,33,54,0.37,0,35.2,26,TRUE,4,2025-07-31 13:36:37
RET_000707,STU_202400707,2024-08-06 0:00:00,Academic Warning,1.84,16,14,BUSN,ADV_1142,31650.35,2025-07-30 14:28:37,306,15,35,89.5,0.85,0,38.7,56.1,FALSE,0,2025-08-01 0:14:37
RET_000708,STU_202400708,2024-08-10 0:00:00,Academic Warning,1.67,19,18,THEA,ADV_1011,19734.87,2025-07-03 14:28:37,40,11,15,64.6,0.47,2,66.5,62.6,FALSE,3,2025-07-31 15:49:37
RET_000709,STU_202400709,2024-08-06 0:00:00,Academic Warning,3.9,19,17,MATH,ADV_1099,0,2025-07-29 14:28:37,353,8,22,48.1,0.99,0,41.6,43.6,FALSE,0,2025-08-01 7:31:37
RET_000710,STU_202400710,2024-08-11 0:00:00,Academic Probation,3.22,12,9,HIST,ADV_1049,3243.72,2025-07-31 14:28:37,367,10,20,93.8,0.69,0,52,25.1,FALSE,2,2025-07-31 21:50:37
RET_000711,STU_202400711,2024-08-14 0:00:00,Warning Status,2.63,14,10,ACCT,ADV_1077,14668.83,2025-07-26 14:28:37,146,19,12,60.1,0.39,0,81.1,33.1,FALSE,3,2025-07-31 19:17:37
RET_000712,STU_202400712,2024-08-02 0:00:00,Conditional Standing,2.6,18,12,RELI,ADV_1100,13571.09,2025-07-28 14:28:37,130,14,27,65.2,0.64,0,80.8,21.2,FALSE,0,2025-08-01 14:10:37
RET_000713,STU_202400713,2024-08-12 0:00:00,Warning Status,2.57,19,14,JOUR,ADV_1028,16240.04,2025-07-27 14:28:37,121,17,24,61.4,0.99,0,62.3,70.4,TRUE,1,2025-08-01 2:34:37
RET_000714,STU_202400714,2024-08-15 0:00:00,Probationary Status,3.79,16,15,PHIL,ADV_1092,9939.6,2025-08-01 14:28:37,285,9,5,61.4,0.71,0,48.5,39.6,FALSE,3,2025-07-31 22:44:37
RET_000715,STU_202400715,2024-08-05 0:00:00,Dean's List,3.38,12,8,ENGL,ADV_1125,2725.27,2025-07-07 14:28:37,16,20,3,73.6,0.33,0,86.8,37,FALSE,0,2025-07-31 15:35:37
RET_000716,STU_202400716,2024-08-09 0:00:00,Satisfactory Progress,3.08,15,12,NURS,ADV_1022,0,2025-07-29 14:28:37,240,9,27,84.5,0.67,5,44.6,19.1,TRUE,7,2025-08-01 6:38:37
